15	15
13	13
6	6
1	1
7	7
7	7
2	2
8	9
5	6
5	6
6	6
1	1
5	5
5	5
13	13
8	9
11	11
3	4
15	15
3	4
19	19
16	16
6	6
8	9
10	11
8	9
8	8
6	6
4	4
1	1
11	11
6	7
3	5
3	5
2	4
1	1
6	7
8	8
14	15
8	8
1	2
1	2
5	5
5	5
4	5
2	3
1	2
3	3
5	6
4	4
7	7
1	1
5	6
1	2
4	4
4	4
18	19
10	11
19	20
18	19
3	4
1	2
9	10
7	8
13	13
7	8
11	11
1	1
7	7
7	8
1	1
7	7
4	4
4	4
2	2
4	5
9	9
9	10
8	9
7	7
12	13
1	2
5	5
3	4
11	12
12	12
8	8
2	3
11	12
7	7
3	4
3	4
9	9
8	8
9	10
11	12
1	1
3	3
12	12
14	14
5	5
5	5
3	3
6	6
6	6
5	5
2	3
2	3
1	2
1	2
6	6
3	3
6	6
8	9
1	3
1	3
8	8
4	6
1	2
1	2
10	10
7	7
12	13
11	12
2	2
2	2
6	6
2	3
6	7
5	6
3	4
1	1
5	5
3	3
12	12
3	3
3	4
5	5
4	5
11	11
6	6
5	5
1	2
7	7
6	6
6	7
1	1
1	1
1	2
1	2
4	4
4	4
8	9
7	8
5	5
4	5
4	4
4	4
13	13
8	8
1	2
6	6
1	2
1	2
8	9
8	9
1	1
3	4
10	10
10	10
15	15
10	10
10	10
3	4
20	20
5	6
3	3
3	3
9	10
7	7
10	11
12	12
18	18
7	7
19	19
13	13
